MUNIC_CODE7,MUNIC_CODE6,FU,FU_NAME,LONG,LAT,OBSERVED,EXPECTED,RR_PREV,HDI,HDI_educ,HDI_long,HDI_inc,GeoSES,GeoSESed,GeoSESpv,GeoSESdp,GeoSESwl,GeoSESin,GeoSESsg
3125200,312520,31,MINAS GERAIS,"-45,832312","-21,405762",43,"48,78046473","0,881499","0,717","0,61","0,863","0,7","-0,17537","64,4345","27,74927","35,93554","1,817358","1841,594","0,136703"
3125309,312530,31,MINAS GERAIS,"-42,013846","-20,801745",44,"63,51909429","0,692701","0,687","0,598","0,8","0,678","-0,39599","64,74866","42,59581","15,38747","1,171889","1803,331","0,101282"
3125408,312540,31,MINAS GERAIS,"-43,245171","-18,077563",81,"80,22123859","1,009708","0,606","0,494","0,794","0,568","-0,65897","78,19182","59,46139","14,0211","0,134888","1009,817","0,038209"
3125507,312550,31,MINAS GERAIS,"-43,384544","-18,006394",35,"49,87573654","0,701741","0,64","0,542","0,815","0,593","-0,55297","70,99839","55,95169","17,76552","0,822062","1231,344","0,047224"
3125606,312560,31,MINAS GERAIS,"-40,758571","-16,638333",118,"121,6631561","0,96989","0,583","0,462","0,744","0,577","-0,7268","77,86304","65,3239","9,153039","0,154853","986,5429","0,043097"
3125705,312570,31,MINAS GERAIS,"-44,896587","-18,754357",220,"246,5782312","0,892204","0,648","0,514","0,815","0,651","-0,49812","72,36392","40,49338","22,69983","0,360377","1523,09","0,04415"
3125804,312580,31,MINAS GERAIS,"-42,080978","-19,151001",45,"53,85689758","0,835545","0,646","0,55","0,807","0,608","-0,52905","71,49595","52,28749","19,17322","0,307023","1126,782","0,058593"
3125903,312590,31,MINAS GERAIS,"-43,019714","-19,23642",133,"196,4471953","0,677012","0,603","0,428","0,821","0,625","-0,59834","81,12692","52,67594","15,07346","0,607357","1343,119","0,057948"
3125952,312595,31,MINAS GERAIS,"-42,278181","-20,732776",157,"162,3009913","0,967337","0,58","0,42","0,796","0,583","-0,59975","81,40138","60,5931","18,6054",0,"1019,298","0,097112"
3126000,312600,31,MINAS GERAIS,"-44,430116","-19,894518",85,"116,8074276","0,727686","0,724","0,617","0,845","0,728","-0,17648","61,35297","21,01356","31,91154","0,676471","2685,197","0,091298"
3126109,312610,31,MINAS GERAIS,"-45,426428","-20,464884",1154,"1208,457455","0,954919","0,755","0,676","0,874","0,729","-0,06798","57,40524","20,14315","35,54544","1,759657","2460,566","0,129696"
3126208,312620,31,MINAS GERAIS,"-46,23998","-14,951743",72,"121,0091112","0,594987","0,64","0,51","0,834","0,616","-0,55492","71,1517","58,26671","20,71867","0,128814","1514,894","0,034957"
3126307,312630,31,MINAS GERAIS,"-46,712643","-20,848493",48,"75,81785706","0,63309","0,67","0,546","0,805","0,683","-0,26125","65,58135","26,99846","32,85501","0,217181","1761,298","0,135957"
3126406,312640,31,MINAS GERAIS,"-44,443397","-19,563901",50,"45,96723054","1,087733","0,696","0,613","0,845","0,651","-0,41372","65,10279","37,34919","27,21472","0,727452","1575,426","0,037175"
3126505,312650,31,MINAS GERAIS,"-42,349773","-16,990691",134,"171,2822402","0,782325","0,622","0,527","0,793","0,575","-0,72485","74,17999","60,54396","1,929378",0,"1133,917","0,004737"
3126604,312660,31,MINAS GERAIS,"-44,234207","-17,319949",75,"75,52276202","0,993078","0,625","0,513","0,797","0,596","-0,62578","73,65772","56,69322","10,84572",0,"1185,052","0,04097"
3126703,312670,31,MINAS GERAIS,"-43,488735","-16,475681",360,"406,1944673","0,886261","0,654","0,572","0,808","0,605","-0,61132","71,10077","61,75517","12,5273","0,127012","1290,955","0,040281"
3126752,312675,31,MINAS GERAIS,"-42,007313","-17,959044",75,"91,29308216","0,821525","0,603","0,471","0,802","0,581","-0,726","78,05219","60,31784","5,977496","0,208098","1065,182","0,024195"
3126802,312680,31,MINAS GERAIS,"-41,429421","-18,071185",115,"91,99961274","1,250015","0,59","0,452","0,799","0,569","-0,73696","78,56209","62,47982","8,528493","0,157942","1028,047","0,007533"
3126901,312690,31,MINAS GERAIS,"-41,901217","-18,56179",189,"139,2348573","1,357441","0,648","0,559","0,779","0,624","-0,54449","69,48978","51,4907","17,53518","0,861609","1404,312","0,026571"
3126950,312695,31,MINAS GERAIS,"-42,765295","-18,165081",26,"51,87030106","0,501246","0,543","0,412","0,749","0,519","-0,7356","83,72242","70,04755","5,145291",0,"800,4777","0,038178"
3127008,312700,31,MINAS GERAIS,"-49,204282","-20,288301",213,"225,5188518","0,944485","0,684","0,53","0,871","0,693","-0,31587","67,65226","26,05009","30,66825","0,36318","1938,791","0,100556"
3127057,312705,31,MINAS GERAIS,"-40,925079","-16,892015",61,"84,45605019","0,722264","0,592","0,46","0,813","0,556","-0,71497","76,69847","66,12512","7,078286",0,"883,5754","0,075056"
3127073,312707,31,MINAS GERAIS,"-42,532222","-16,116418",130,"93,76456155","1,386468","0,544","0,37","0,792","0,548","-0,79537","84,31617","70,10797","6,618659",0,"929,6637","0,022835"
3127107,312710,31,MINAS GERAIS,"-48,939154","-20,025898",1037,"936,2090603","1,107696","0,73","0,615","0,865","0,73","-0,08329","60,28899","20,4206","33,02676","2,005836","2408,239","0,125546"
3127206,312720,31,MINAS GERAIS,"-44,063086","-19,369987",60,"63,19069931","0,949506","0,655","0,545","0,844","0,612","-0,50763","72,63798","49,89003","23,73247","0,822182","1257,504","0,049191"
3127305,312730,31,MINAS GERAIS,"-41,536197","-19,005474",133,"124,9607829","1,064337","0,654","0,546","0,795","0,645","-0,56216","72,95245","49,49911","15,75143","0,85496","1377,853","0,041787"
3127339,312733,31,MINAS GERAIS,"-43,119481","-15,076822",87,"83,84970808","1,037572","0,65","0,618","0,796","0,559","-0,57379","69,07983","65,05892","2,551483","0,182726","989,5454","0,077823"
3127354,312735,31,MINAS GERAIS,"-43,696406","-16,850219",34,"51,12890808","0,664982","0,679","0,667","0,812","0,579","-0,62752","66,02366","60,38471","10,71235",0,"1090,872","0,020937"
3127370,312737,31,MINAS GERAIS,"-41,222822","-18,981713",50,"54,18929059","0,92269","0,647","0,539","0,799","0,628","-0,58062","72,52751","50,29458","11,85298",0,"1135,303","0,084618"
3127388,312738,31,MINAS GERAIS,"-43,191482","-21,532418",79,"71,20687282","1,109446","0,716","0,644","0,835","0,682","-0,3304","61,60806","31,91594","26,0878","1,282047","1775,388","0,085336"
3127404,312740,31,MINAS GERAIS,"-45,856592","-22,657619",61,"85,80645312","0,710896","0,683","0,57","0,833","0,671","-0,27022","71,45629","32,92128","28,20559","0,962414","1697,699","0,179765"
3127503,312750,31,MINAS GERAIS,"-42,477224","-18,824825",62,"93,14519799","0,665621","0,606","0,516","0,774","0,558","-0,65121","77,00308","66,48998","9,899347",0,"1057,048","0,053837"
3127602,312760,31,MINAS GERAIS,"-43,733987","-18,442973",165,"194,960929","0,846315","0,681","0,609","0,833","0,622","-0,46038","65,90751","49,89857","28,79212","0,468477","1400,976","0,048652"
3127701,312770,31,MINAS GERAIS,"-41,947081","-18,852882",4687,"4242,589299","1,104913","0,727","0,644","0,834","0,714","-0,22495","57,21978","32,17187","24,31317","2,111814","2226,506","0,073686"
3127800,312780,31,MINAS GERAIS,"-42,888013","-16,566495",196,"216,4836636","0,905374","0,604","0,482","0,791","0,579","-0,62756","76,50163","61,1091","12,7213",0,"1197,489","0,050124"
3127909,312790,31,MINAS GERAIS,"-47,724798","-18,493024",10,"26,71012065","0,374388","0,731","0,682","0,844","0,679","-0,23069","61,45971","29,37267","28,96382","1,20713","1659,429","0,156796"
3128006,312800,31,MINAS GERAIS,"-42,937049","-18,777151",464,"488,363038","0,950105","0,686","0,576","0,82","0,683","-0,33871","68,25178","43,88995","24,28259","1,876468","1867,44","0,074981"
3128105,312810,31,MINAS GERAIS,"-45,918384","-20,756725",202,"248,7012034","0,812207","0,679","0,57","0,831","0,661","-0,29993","68,98978","31,23633","31,66861","0,419639","1681,918","0,125748"
3128204,312820,31,MINAS GERAIS,"-43,011282","-20,571704",149,"192,1187511","0,775551","0,623","0,493","0,794","0,618","-0,57977","75,70382","53,03417","11,01382","0,178993","1401,229","0,053467"
3128253,312825,31,MINAS GERAIS,"-43,668778","-17,011527",80,"79,95020306","1,000623","0,677","0,655","0,807","0,586","-0,58666","63,76777","56,75849","10,17891","0,216219","1083,94","0,028687"
3128303,312830,31,MINAS GERAIS,"-46,795491","-21,30556",324,"330,007044","0,981795","0,701","0,589","0,845","0,693","-0,18769","65,26717","21,31687","36,60305","0,984426","2001,575","0,137973"
3128402,312840,31,MINAS GERAIS,"-43,046457","-21,362669",156,"158,9084522","0,981696","0,677","0,533","0,849","0,685","-0,34731","69,29606","32,22141","20,80478","1,567537","2041,224","0,095173"
3128501,312850,31,MINAS GERAIS,"-43,038952","-21,73272",63,"69,67132242","0,904244","0,652","0,532","0,802","0,65","-0,41047","70,66306","35,06316","22,8558","0,981374","1511,603","0,104289"
3128600,312860,31,MINAS GERAIS,"-47,101076","-17,7713",76,"108,0898312","0,703111","0,69","0,558","0,829","0,709","-0,23989","69,21278","32,21036","43,76486","1,007678","2131,917","0,06738"
3128709,312870,31,MINAS GERAIS,"-46,713537","-21,303781",825,"897,8132527","0,918877","0,751","0,659","0,88","0,729","-0,00501","57,15357","21,42728","41,4923","2,359176","2488,165","0,151492"
3128808,312880,31,MINAS GERAIS,"-42,800817","-21,144239",121,"132,1567323","0,915576","0,683","0,569","0,837","0,669","-0,35801","69,74127","26,13378","18,55033","0,504414","1727,939","0,093028"
3128907,312890,31,MINAS GERAIS,"-46,797265","-18,838019",113,"129,5905174","0,871973","0,693","0,592","0,825","0,681","-0,26287","66,02857","34,71444","31,89745","0,434394","1912,208","0,13206"
3129004,312900,31,MINAS GERAIS,"-42,718812","-21,010673",135,"173,881456","0,776381","0,674","0,576","0,812","0,654","-0,38567","71,02211","34,64692","11,79741","0,188155","1548,781","0,138576"
3129103,312910,31,MINAS GERAIS,"-49,786273","-19,213748",76,"137,3724794","0,553229","0,68","0,525","0,865","0,691","-0,29119","70,91468","33,01994","30,37632","0,428344","1736,919","0,134203"
3129202,312920,31,MINAS GERAIS,"-45,544577","-22,064744",105,"114,854822","0,914195","0,657","0,527","0,822","0,656","-0,36456","70,87674","34,76908","24,78101","0,293567","1584,691","0,175145"
3129301,312930,31,MINAS GERAIS,"-42,214693","-19,440272",160,"178,0128407","0,898806","0,654","0,535","0,819","0,639","-0,53488","74,1569","50,74499","15,16596","0,157547","1373,79","0,086156"
3129400,312940,31,MINAS GERAIS,"-43,968124","-21,429472",99,"90,88665689","1,089272","0,657","0,56","0,834","0,606","-0,54021","74,01719","52,18527","19,45567","0,168417","1219,746","0,105181"
3129509,312950,31,MINAS GERAIS,"-46,538611","-19,475112",398,"398,9473897","0,997625","0,718","0,573","0,877","0,736","-0,23967","66,464","26,30152","33,43918","1,086095","2225,105","0,102383"
3129608,312960,31,MINAS GERAIS,"-44,914107","-16,859872",120,"118,2859477","1,014491","0,614","0,516","0,795","0,565","-0,70303","76,00525","67,17021","9,918039","0,181518","962,2546","0,02869"
3129657,312965,31,MINAS GERAIS,"-44,167709","-15,665467",79,"96,71175985","0,816856","0,591","0,489","0,786","0,537","-0,72407","78,16698","70,4144","5,939759","0,313611","833,4528","0,061108"
3129707,312970,31,MINAS GERAIS,"-47,130803","-20,470155",130,"205,4962334","0,632599","0,706","0,591","0,855","0,696","-0,14511","64,50878","22,34615","42,13927","1,123304","2210,364","0,123948"
3129806,312980,31,MINAS GERAIS,"-44,056665","-20,028038",2268,"2194,21027","1,033655","0,704","0,616","0,84","0,673","-0,36899","62,80361","31,51777","30,09047","0,392009","1794,156","0,043791"
3129905,312990,31,MINAS GERAIS,"-46,437603","-22,057055",57,"68,01015665","0,838107","0,674","0,579","0,802","0,658","-0,2293","67,97379","31,45348","37,32356","0,390969","1509,718","0,174408"
3130002,313000,31,MINAS GERAIS,"-44,738464","-21,146485",49,"51,58769568","0,949838","0,675","0,584","0,823","0,639","-0,45144","69,08938","43,28224","25,74965",0,"1476,769","0,115978"
3130051,313005,31,MINAS GERAIS,"-44,902777","-16,214013",154,"148,7401184","1,035365","0,624","0,533","0,799","0,57","-0,63308","71,02971","65,12779","4,073371",0,"1329,406","0,057813"
3130101,313010,31,MINAS GERAIS,"-44,301158","-20,069909",614,"543,7022173","1,129321","0,698","0,588","0,844","0,686","-0,30083","65,25658","30,77059","34,22733","0,861156","2041,346","0,071817"
3130200,313020,31,MINAS GERAIS,"-44,700495","-19,953886",130,"149,5797808","0,869096","0,651","0,481","0,842","0,682","-0,35332","75,56493","22,46967","25,47173",0,"2019,403","0,07878"
3130309,313030,31,MINAS GERAIS,"-45,70914","-20,176074",160,"155,4475153","1,029288","0,707","0,616","0,825","0,695","-0,24159","60,86589","22,19391","35,15192","0,290964","1932,576","0,116152"
3130408,313040,31,MINAS GERAIS,"-44,928783","-21,172066",78,"99,03858545","0,787566","0,714","0,654","0,84","0,663","-0,31058","63,10845","31,01617","33,69265","0,383188","1809,8","0,078677"
3130507,313050,31,MINAS GERAIS,"-45,828464","-20,940389",176,"198,1983753","0,887993","0,68","0,571","0,827","0,665","-0,30527","69,44574","30,50949","30,39522","0,288063","1742,734","0,134343"
3130556,313055,31,MINAS GERAIS,"-41,962481","-19,595876",107,"103,299619","1,035823","0,553","0,397","0,744","0,572","-0,58734","83,68252","58,70979","13,92221",0,"991,218","0,092453"
3130606,313060,31,MINAS GERAIS,"-46,333801","-22,321487",97,"130,2057634","0,744966","0,692","0,572","0,843","0,688","-0,25156","67,90023","31,32887","32,87641","0,109258","1848,49","0,163505"
3130655,313065,31,MINAS GERAIS,"-42,203585","-15,492385",79,"121,2576829","0,651496","0,61","0,49","0,804","0,575","-0,64646","78,78479","63,54641","5,146972","0,156076","1134,031","0,054576"
3130705,313070,31,MINAS GERAIS,"-47,917992","-19,042495",68,"98,93201628","0,687334","0,674","0,554","0,834","0,664","-0,27919","70,81759","32,37563","32,25471","1,077789","1708,362","0,112718"
3130804,313080,31,MINAS GERAIS,"-44,922423","-21,403717",32,"47,9615522","0,667198","0,697","0,569","0,858","0,694","-0,33135","68,54091","35,40753","32,98648","0,610553","2034,025","0,069629"
3130903,313090,31,MINAS GERAIS,"-42,121931","-19,550115",350,"430,5298405","0,81293","0,658","0,535","0,829","0,642","-0,48223","73,47457","49,52622","16,82095","0,571176","1423,97","0,081629"
3131000,313100,31,MINAS GERAIS,"-44,390946","-19,492367",84,"96,94289755","0,866486","0,702","0,624","0,845","0,657","-0,37823","61,68464","36,07094","26,59186","0,780076","1781,993","0,042724"
3131109,313110,31,MINAS GERAIS,"-44,366262","-18,731441",136,"113,6775764","1,196375","0,664","0,579","0,81","0,625","-0,51857","69,71864","46,35669","16,9144","0,680695","1371,376","0,025516"
3131158,313115,31,MINAS GERAIS,"-42,418166","-19,413251",259,"246,0693068","1,052554","0,665","0,562","0,829","0,63","-0,47152","69,52026","38,99043","27,20398","0,118979","1486,831","0,047795"
3131208,313120,31,MINAS GERAIS,"-41,717353","-19,800336",305,"324,5477157","0,939763","0,693","0,586","0,848","0,67","-0,42013","67,98494","43,51043","21,31723","0,749004","1530,951","0,103659"
3131307,313130,31,MINAS GERAIS,"-42,520351","-19,481032",3116,"3866,078311","0,805784","0,771","0,705","0,864","0,752","-0,04982","50,28221","21,23484","36,48201","1,397126","2895,474","0,092878"
3131406,313140,31,MINAS GERAIS,"-49,945773","-18,69488",69,"80,96705383","0,852195","0,696","0,61","0,814","0,68","-0,35403","66,28586","30,30756","16,61572","0,696197","1705,272","0,108887"
3131505,313150,31,MINAS GERAIS,"-46,190829","-22,099521",164,"173,3314564","0,946161","0,686","0,516","0,866","0,723","-0,19981","74,00116","23,89339","37,34766","0,991122","2352,656","0,147517"
3131604,313160,31,MINAS GERAIS,"-47,462991","-18,981858",83,"106,8765583","0,776591","0,695","0,563","0,847","0,705","-0,2027","68,60033","26,55889","33,34841","0,941814","2206,291","0,13119"
3131703,313170,31,MINAS GERAIS,"-43,223952","-19,638169",1592,"1771,064886","0,898841","0,756","0,678","0,873","0,729","-0,10649","54,26684","25,49173","39,62031","1,567085","2742,616","0,063697"
3131802,313180,31,MINAS GERAIS,"-41,233183","-18,556799",169,"178,7726128","0,945332","0,653","0,531","0,838","0,625","-0,5461","69,58815","51,55977","10,06523","0,182836","1481,266","0,062593"
3131901,313190,31,MINAS GERAIS,"-43,802143","-20,254177",689,"741,4578074","0,929234","0,73","0,638","0,828","0,737","-0,06378","55,924","17,35145","38,01453","1,254513","2835,316","0,100809"
3132008,313200,31,MINAS GERAIS,"-43,310402","-17,064435",40,"82,22592883","0,486458","0,628","0,55","0,791","0,57","-0,55435","67,25898","59,07994","10,80499",0,"1175,635","0,058076"
3132107,313210,31,MINAS GERAIS,"-44,093186","-15,102642",286,"244,3129969","1,170646","0,641","0,564","0,787","0,593","-0,6595","70,50339","61,05039","5,982193","0,113163","1360,496","0,020007"
3132206,313220,31,MINAS GERAIS,"-44,486778","-20,390678",171,"222,2868835","0,769263","0,691","0,567","0,836","0,697","-0,24525","68,8108","24,88286","29,5889","0,649124","2081,274","0,129773"
3132305,313230,31,MINAS GERAIS,"-41,67323","-17,404232",247,"157,90055","1,564322","0,552","0,388","0,759","0,57","-0,67508","80,6868","62,55118","11,07702","0,172152","1142,411","0,041378"
3132404,313240,31,MINAS GERAIS,"-45,464583","-22,430601",1400,"1563,174512","0,895565","0,787","0,718","0,884","0,767","0,052282","48,28993","20,80457","38,12909","2,079558","3067,349","0,160617"
3132503,313250,31,MINAS GERAIS,"-42,849158","-17,858517",421,"463,9142979","0,907482","0,646","0,547","0,798","0,618","-0,4943","70,36355","54,81597","15,95591","0,792569","1415,138","0,069371"
3132602,313260,31,MINAS GERAIS,"-42,818593","-21,419456",63,"80,23074606","0,785231","0,688","0,572","0,841","0,677","-0,34683","66,05705","25,22983","24,96974",0,"2023,708","0,081986"
3132701,313270,31,MINAS GERAIS,"-41,682267","-18,03433",457,"354,1528107","1,290448","0,634","0,527","0,784","0,616","-0,61341","72,7237","56,98391","13,02301","0,857395","1378,531","0,028583"
3132800,313280,31,MINAS GERAIS,"-43,322895","-19,420963",25,"43,12022285","0,579771","0,634","0,513","0,823","0,605","-0,5345","73,58992","51,19871","15,16375","0,53449","1229,437","0,059523"
3132909,313290,31,MINAS GERAIS,"-47,047468","-21,078443",170,"196,669497","0,864387","0,674","0,568","0,81","0,665","-0,22526","70,2556","32,91223","41,68328","0,927674","1650,482","0,156441"
3133006,313300,31,MINAS GERAIS,"-44,868288","-22,285127",232,"245,7864317","0,943905","0,705","0,591","0,853","0,695","-0,13933","63,63205","28,64177","35,60365","1,538417","2118,918","0,1656"
3133105,313310,31,MINAS GERAIS,"-44,935922","-22,29508",216,"250,1235463","0,863563","0,739","0,643","0,871","0,72","-0,03386","58,78226","24,79252","35,27271","2,993569","2321,955","0,180766"
